,Ticker,Fiscal Year,Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
16167,TXRH,2020,2020-12-31,2398123000.0,-1656410000.0,741713000.0,-715606000.0,-119503000.0,-1046124105.7772971,-117877000.0,26107000.0,-4591000.0,-4091000.0,21516000.0,-2263000.0,19253000.0,15672000.0,34925000,118022468.97815126,31255000,31255000
16168,TXRH,2021,2021-12-31,3463946000.0,-2279631000.0,1184315000.0,-886389000.0,-157480000.0,-1046124105.7772971,-126761000.0,297926000.0,-4300000.0,-3663000.0,293626000.0,-734000.0,292892000.0,-39578000.0,253314000,118022468.97815126,245294000,245294000
16169,TXRH,2022,2022-12-31,4014919000.0,-2698151000.0,1316768000.0,-994971000.0,-172712000.0,-1046124105.7772971,-137237000.0,321797000.0,1115000.0,-124000.0,322912000.0,-1600000.0,321312000.0,-43715000.0,277597000,118022468.97815126,269818000,269818000
16170,TXRH,2023,2023-12-31,4631672000.0,-3132976000.0,1498696000.0,-1144432000.0,-198382000.0,-1046124105.7772971,-153202000.0,354264000.0,4335000.0,2984000.0,358599000.0,-275000.0,358324000.0,-44649000.0,313675000,118022468.97815126,304876000,304876000
16171,TXT,2019,2019-12-31,13630000000.0,-11406000000.0,2224000000.0,-1152000000.0,-1152000000.0,-1046124105.7772971,-434363725.33045274,1072000000.0,-171000000.0,-171000000.0,901000000.0,41000000.0,942000000.0,-127000000.0,815000000,118022468.97815126,815000000,815000000
16172,TXT,2020,2020-12-31,11651000000.0,-10094000000.0,1557000000.0,-1045000000.0,-1045000000.0,-1046124105.7772971,-434363725.33045274,512000000.0,-166000000.0,-166000000.0,346000000.0,-64000000.0,282000000.0,27000000.0,309000000,118022468.97815126,309000000,309000000
16173,TXT,2021,2021-12-31,12382000000.0,-10297000000.0,2085000000.0,-1221000000.0,-1221000000.0,-1046124105.7772971,-434363725.33045274,864000000.0,-142000000.0,-142000000.0,722000000.0,151000000.0,873000000.0,-126000000.0,747000000,1000000.0,748000000,748000000
16174,TXT,2022,2022-12-31,12869000000.0,-10800000000.0,2069000000.0,-1186000000.0,-1186000000.0,-1046124105.7772971,-434363725.33045274,883000000.0,-107000000.0,-107000000.0,776000000.0,240000000.0,1016000000.0,-154000000.0,862000000,1000000.0,863000000,863000000
16175,TXT,2023,2023-12-31,13683000000.0,-11405000000.0,2278000000.0,-1225000000.0,-1225000000.0,-1046124105.7772971,-434363725.33045274,1053000000.0,-77000000.0,-77000000.0,976000000.0,111000000.0,1087000000.0,-165000000.0,922000000,1000000.0,923000000,923000000
16183,TYL,2019,2019-12-31,1086427000.0,-569527000.0,516900000.0,-360533000.0,-257746000.0,-81342000.0,-21445000.0,156367000.0,3471000.0,-2027000.0,159838000.0,-113345135.4520958,159838000.0,-13311000.0,146527000,118022468.97815126,146527000,146527000
16184,TYL,2020,2020-12-31,1116663000.0,-574151000.0,542512000.0,-369586000.0,-259561000.0,-88363000.0,-21662000.0,172926000.0,2116000.0,-1013000.0,175042000.0,-113345135.4520958,175042000.0,19778000.0,194820000,118022468.97815126,194820000,194820000
16185,TYL,2021,2021-12-31,1592287000.0,-882643000.0,709644000.0,-528909000.0,-390579000.0,-93481000.0,-44849000.0,180735000.0,-21754000.0,-23298000.0,158981000.0,-113345135.4520958,158981000.0,2477000.0,161458000,118022468.97815126,161458000,161458000
16186,TYL,2022,2022-12-31,1850204000.0,-1066341000.0,783863000.0,-569614000.0,-403067000.0,-105184000.0,-61363000.0,214249000.0,-26656000.0,-28379000.0,187593000.0,-113345135.4520958,187593000.0,-23353000.0,164240000,118022468.97815126,164240000,164240000
16187,TYL,2023,2023-12-31,1951751000.0,-1090652000.0,861099000.0,-642562000.0,-458345000.0,-109585000.0,-74632000.0,218537000.0,-20301000.0,-23629000.0,198236000.0,-113345135.4520958,198236000.0,-32317000.0,165919000,118022468.97815126,165919000,165919000
16196,TZOO,2019,2019-12-31,104925000.0,-11435000.0,93490000.0,-76449000.0,-69740000.0,-6709000.0,-434363725.33045274,17041000.0,-42000.0,-118490421.49102229,16999000.0,-113345135.4520958,16999000.0,-4712000.0,12287000,-8132000.0,4155000,4155000
16197,TZOO,2020,2020-12-31,53601000.0,-10563000.0,43038000.0,-54191000.0,-51110000.0,-3081000.0,-434363725.33045274,-11153000.0,455000.0,-118490421.49102229,-10698000.0,-2920000.0,-13618000.0,2438000.0,-11180000,-3390000.0,-13423000,-13423000
16198,TZOO,2021,2021-12-31,62712000.0,-11388000.0,51324000.0,-52637000.0,-50047000.0,-2590000.0,-434363725.33045274,-1313000.0,4006000.0,-118490421.49102229,2693000.0,-113345135.4520958,2693000.0,-1778000.0,915000,-13000.0,911000,911000
16199,TZOO,2022,2022-12-31,70599000.0,-10003000.0,60596000.0,-53039000.0,-50975000.0,-2064000.0,-434363725.33045274,7557000.0,2401000.0,-118490421.49102229,9958000.0,-113345135.4520958,9958000.0,-3270000.0,6688000,-59000.0,6634000,6634000
16200,TZOO,2023,2023-12-31,84477000.0,-10934000.0,73543000.0,-57971000.0,-55858000.0,-2113000.0,-434363725.33045274,15572000.0,1541000.0,-118490421.49102229,17113000.0,-113345135.4520958,17113000.0,-5105000.0,12008000,460000.0,12366000,12366000
16205,U,2019,2019-12-31,541779000.0,-118597000.0,423182000.0,-573851000.0,-317923000.0,-255928000.0,-434363725.33045274,-150669000.0,-2573000.0,-118490421.49102229,-153242000.0,-113345135.4520958,-153242000.0,-9948000.0,-163190000,118022468.97815126,-163190000,-163190000
16206,U,2020,2020-12-31,772445000.0,-172347000.0,600098000.0,-874910000.0,-471395000.0,-403515000.0,-434363725.33045274,-274812000.0,-5405000.0,-1520000.0,-280217000.0,-113345135.4520958,-280217000.0,-2091000.0,-282308000,118022468.97815126,-282308000,-282308000
16207,U,2021,2021-12-31,1110526000.0,-253630000.0,856896000.0,-1388561000.0,-692851000.0,-695710000.0,-434363725.33045274,-531665000.0,435000.0,-1131000.0,-531230000.0,-113345135.4520958,-531230000.0,-1377000.0,-532607000,118022468.97815126,-532607000,-532607000
16208,U,2022,2022-12-31,1391024000.0,-442500000.0,948524000.0,-1830737000.0,-871246000.0,-959491000.0,-434363725.33045274,-882213000.0,-212000.0,-7404000.0,-882425000.0,-113345135.4520958,-882425000.0,-37063000.0,-919488000,118022468.97815126,-921062000,-921062000
16209,U,2023,2023-12-31,2187317000.0,-733722000.0,1453595000.0,-2286389000.0,-1232801000.0,-1053588000.0,-434363725.33045274,-832794000.0,34949000.0,-24580000.0,-797845000.0,-113345135.4520958,-797845000.0,-28477000.0,-826322000,118022468.97815126,-822011000,-822011000
16214,UAL,2019,2019-12-31,43259000000.0,-26704000000.0,16555000000.0,-12008000000.0,-1651000000.0,-1046124105.7772971,-2288000000.0,4547000000.0,-540000000.0,-598000000.0,4007000000.0,-93000000.0,3914000000.0,-905000000.0,3009000000,118022468.97815126,3009000000,3009000000
16215,UAL,2020,2020-12-31,15355000000.0,-17039000000.0,-1684000000.0,-7291000000.0,-459000000.0,-1046124105.7772971,-2488000000.0,-8975000000.0,-2269000000.0,-942000000.0,-11244000000.0,2422000000.0,-8822000000.0,1753000000.0,-7069000000,118022468.97815126,-7069000000,-7069000000
16216,UAL,2021,2021-12-31,24634000000.0,-21428000000.0,3206000000.0,-7595000000.0,-677000000.0,-1046124105.7772971,-2485000000.0,-4389000000.0,-1501000000.0,-1541000000.0,-5890000000.0,3333000000.0,-2557000000.0,593000000.0,-1964000000,118022468.97815126,-1964000000,-1964000000
16217,UAL,2022,2022-12-31,44955000000.0,-31859000000.0,13096000000.0,-10619000000.0,-1535000000.0,-1046124105.7772971,-2456000000.0,2477000000.0,-1367000000.0,-1375000000.0,1110000000.0,-120000000.0,990000000.0,-253000000.0,737000000,118022468.97815126,737000000,737000000
16218,UAL,2023,2023-12-31,53717000000.0,-35847000000.0,17870000000.0,-12710000000.0,-1977000000.0,-1046124105.7772971,-2671000000.0,5160000000.0,-851000000.0,-947000000.0,4309000000.0,-922000000.0,3387000000.0,-769000000.0,2618000000,118022468.97815126,2618000000,2618000000
16219,UAN,2019,2019-12-31,404177000.0,-347571000.0,56606000.0,-25829000.0,-25829000.0,-1046124105.7772971,-434363725.33045274,30777000.0,-62367000.0,-62636000.0,-31590000.0,-3397000.0,-34987000.0,18000.0,-34969000,118022468.97815126,-34969000,-34969000
16220,UAN,2020,2020-12-31,349953000.0,-249033000.0,100920000.0,-94251000.0,-18174000.0,-1046124105.7772971,-76077000.0,6669000.0,-63269000.0,-63428000.0,-56600000.0,-41551000.0,-98151000.0,-30000.0,-98181000,118022468.97815126,-98181000,-98181000
16221,UAN,2021,2021-12-31,532581000.0,-297059000.0,235522000.0,-100095000.0,-26615000.0,-1046124105.7772971,-73480000.0,135427000.0,-56267000.0,-60978000.0,79160000.0,-948000.0,78212000.0,-57000.0,78155000,118022468.97815126,78155000,78155000
16222,UAN,2022,2022-12-31,835584000.0,-401080000.0,434504000.0,-114329000.0,-32192000.0,-1046124105.7772971,-82137000.0,320175000.0,-32951000.0,-34065000.0,287224000.0,-263000.0,286961000.0,-160000.0,286801000,118022468.97815126,286801000,286801000
16223,UAN,2023,2023-12-31,681477000.0,-369293000.0,312184000.0,-109243000.0,-29523000.0,-1046124105.7772971,-79720000.0,202941000.0,-28686000.0,-28653000.0,174255000.0,-1533000.0,172722000.0,-289000.0,172433000,118022468.97815126,172433000,172433000
16224,UAVS,2019,2019-12-31,296677.0,-202049.0,94628.0,-2616821.0,-1915240.0,-38948.0,-434363725.33045274,-2522193.0,-501.0,-501.0,-2522694.0,-113345135.4520958,-2522694.0,-150828726.78345707,-2522694,118022468.97815126,-2522694,-2684916
16225,UAVS,2020,2020-12-31,1285383.0,-711650.0,573733.0,-5505040.0,-2772277.0,-29392.0,-434363725.33045274,-4931307.0,-549.0,-549.0,-4931856.0,-594.0,-4932450.0,-150828726.78345707,-4932450,118022468.97815126,-4932450,-14043777
16226,UAVS,2021,2021-12-31,9760952.0,-5504708.0,4256244.0,-22191095.0,-18108296.0,-4082799.0,-434363725.33045274,-17934851.0,79272.0,-7852.0,-17855579.0,-12253101.0,-30108680.0,-150828726.78345707,-30108680,118022468.97815126,-30108680,-30108680
16227,UAVS,2022,2022-12-31,19094425.0,-10876308.0,8218117.0,-30807083.0,-22693309.0,-8113774.0,-434363725.33045274,-22588966.0,-414027.0,-59785.0,-23002993.0,-35250730.0,-58253723.0,-150828726.78345707,-58253723,118022468.97815126,-58253723,-58253723
16228,UAVS,2023,2023-12-31,13741398.0,-8278158.0,5463240.0,-22857992.0,-17334451.0,-5523541.0,-434363725.33045274,-17394752.0,-1338257.0,-948564.0,-18733009.0,-23688728.0,-42421737.0,-150828726.78345707,-42421737,118022468.97815126,-42421737,-42421737
16233,UBER,2019,2019-12-31,13000000000.0,-6061000000.0,6939000000.0,-15535000000.0,-7925000000.0,-4836000000.0,-472000000.0,-8596000000.0,163000000.0,-559000000.0,-8433000000.0,-113345135.4520958,-8433000000.0,-45000000.0,-8512000000,118022468.97815126,-8506000000,-8506000000
16234,UBER,2020,2020-12-31,11139000000.0,-5154000000.0,5985000000.0,-10848000000.0,-6249000000.0,-2205000000.0,-575000000.0,-4863000000.0,-2083000000.0,-458000000.0,-6946000000.0,-113345135.4520958,-6946000000.0,192000000.0,-6788000000,118022468.97815126,-6768000000,-6768000000
16235,UBER,2021,2021-12-31,17455000000.0,-9351000000.0,8104000000.0,-11938000000.0,-7105000000.0,-2054000000.0,-902000000.0,-3834000000.0,2809000000.0,-483000000.0,-1025000000.0,-113345135.4520958,-1025000000.0,492000000.0,-570000000,118022468.97815126,-496000000,-496000000
16236,UBER,2022,2022-12-31,31877000000.0,-19659000000.0,12218000000.0,-14050000000.0,-7892000000.0,-2798000000.0,-947000000.0,-1832000000.0,-7594000000.0,-565000000.0,-9426000000.0,-113345135.4520958,-9426000000.0,181000000.0,-9138000000,118022468.97815126,-9141000000,-9141000000
16237,UBER,2023,2023-12-31,37281000000.0,-22457000000.0,14824000000.0,-13714000000.0,-7038000000.0,-3164000000.0,-823000000.0,1110000000.0,1211000000.0,-633000000.0,2321000000.0,-113345135.4520958,2321000000.0,-213000000.0,2156000000,118022468.97815126,1887000000,1887000000
16244,UCTT,2019,2019-12-31,1066200000.0,-869400000.0,196800000.0,-166900000.0,-152300000.0,-14600000.0,-434363725.33045274,29900000.0,-27600000.0,-25200000.0,2300000.0,-113345135.4520958,2300000.0,-10000000.0,-7700000,118022468.97815126,-9400000,-9400000
16245,UCTT,2020,2020-12-31,1398600000.0,-1106800000.0,291800000.0,-170400000.0,-155600000.0,-14800000.0,-434363725.33045274,121400000.0,-21700000.0,-16000000.0,99700000.0,-113345135.4520958,99700000.0,-19300000.0,80400000,118022468.97815126,77600000,77600000
16246,UCTT,2021,2021-12-31,2101600000.0,-1671600000.0,430000000.0,-244300000.0,-219800000.0,-24500000.0,-434363725.33045274,185700000.0,-31400000.0,-23800000.0,154300000.0,-113345135.4520958,154300000.0,-27900000.0,126400000,118022468.97815126,119500000,119500000
16247,UCTT,2022,2022-12-31,2374300000.0,-1909300000.0,465000000.0,-267200000.0,-238700000.0,-28500000.0,-434363725.33045274,197800000.0,-32100000.0,-33000000.0,165700000.0,-77400000.0,88300000.0,-37900000.0,50400000,118022468.97815126,40400000,40400000
16248,UCTT,2023,2023-12-31,1734500000.0,-1457200000.0,277300000.0,-242100000.0,-213800000.0,-28300000.0,-434363725.33045274,35200000.0,-46500000.0,-44700000.0,-11300000.0,-113345135.4520958,-11300000.0,-10900000.0,-22200000,118022468.97815126,-31100000,-31100000
16253,UDR,2019,2019-12-31,1152193000.0,-211668000.0,940525000.0,-724276000.0,-51533000.0,-1046124105.7772971,-507923000.0,216249000.0,-17640000.0,-170917000.0,198609000.0,4808000.0,203417000.0,-3838000.0,199579000,118022468.97815126,184965000,180861000
16254,UDR,2020,2020-12-31,1241165000.0,-237482000.0,1003683000.0,-871726000.0,-49885000.0,-1046124105.7772971,-618629000.0,131957000.0,-177588000.0,-202706000.0,-45631000.0,117146000.0,71515000.0,-2545000.0,68970000,118022468.97815126,64266000,60036000
16255,UDR,2021,2021-12-31,1290767000.0,-456080000.0,834687000.0,-699023000.0,-57541000.0,-1046124105.7772971,-619833000.0,135664000.0,-105536000.0,-186267000.0,30128000.0,132304000.0,162432000.0,-1439000.0,160993000,118022468.97815126,150016000,145787000
16256,UDR,2022,2022-12-31,1517386000.0,-521124000.0,996262000.0,-761209000.0,-64144000.0,-1046124105.7772971,-679572000.0,235053000.0,-157886000.0,-155900000.0,77167000.0,15761000.0,92928000.0,-349000.0,92579000,118022468.97815126,86924000,82512000
16257,UDR,2023,2023-12-31,1627501000.0,-558559000.0,1068942000.0,-781989000.0,-69929000.0,-1046124105.7772971,-691838000.0,286953000.0,-158414000.0,-180866000.0,128539000.0,348055000.0,476594000.0,-2106000.0,474488000,118022468.97815126,444353000,439505000
16265,UEIC,2019,2019-12-31,753477000.0,-583274000.0,170203000.0,-154888000.0,-125476000.0,-29412000.0,-434363725.33045274,15315000.0,-4913000.0,-3918000.0,10402000.0,-113345135.4520958,10402000.0,-6772000.0,3630000,118022468.97815126,3630000,3630000
16266,UEIC,2020,2020-12-31,614680000.0,-438424000.0,176256000.0,-138989000.0,-107539000.0,-31450000.0,-434363725.33045274,37267000.0,6638000.0,-1422000.0,43905000.0,-113345135.4520958,43905000.0,-5333000.0,38572000,118022468.97815126,38572000,38572000
16267,UEIC,2021,2021-12-31,601602000.0,-428586000.0,173016000.0,-149763000.0,-118846000.0,-30917000.0,-434363725.33045274,23253000.0,-1123000.0,-566000.0,22130000.0,-6050000.0,16080000.0,-10779000.0,5301000,118022468.97815126,5301000,5301000
16268,UEIC,2022,2022-12-31,542751000.0,-390459000.0,152292000.0,-137744000.0,-105292000.0,-32452000.0,-434363725.33045274,14548000.0,-3155000.0,-2200000.0,11393000.0,-113345135.4520958,11393000.0,-10986000.0,407000,118022468.97815126,407000,407000
16269,UEIC,2023,2023-12-31,420457000.0,-322897000.0,97560000.0,-129771000.0,-98490000.0,-31281000.0,-434363725.33045274,-32211000.0,-6953000.0,-4332000.0,-39164000.0,-53090000.0,-92254000.0,-5984000.0,-98238000,118022468.97815126,-98238000,-98238000
16285,UFPT,2019,2019-12-31,198381000.0,-144422000.0,53959000.0,-29251000.0,-29251000.0,-1046124105.7772971,-434363725.33045274,24708000.0,-1062000.0,-674000.0,23646000.0,-113345135.4520958,23646000.0,-3896000.0,19750000,118022468.97815126,19750000,19750000
16286,UFPT,2020,2020-12-31,179373000.0,-134689000.0,44684000.0,-27493000.0,-27493000.0,-1046124105.7772971,-434363725.33045274,17191000.0,-449000.0,-83000.0,16742000.0,-459000.0,16283000.0,-2914000.0,13369000,118022468.97815126,13369000,13369000
16287,UFPT,2021,2021-12-31,206320000.0,-155206000.0,51114000.0,-29480000.0,-29480000.0,-1046124105.7772971,-434363725.33045274,21634000.0,-13000.0,-39000.0,21621000.0,-416000.0,21205000.0,-5319000.0,15886000,118022468.97815126,15886000,15886000
16288,UFPT,2022,2022-12-31,353792000.0,-263532000.0,90260000.0,-45796000.0,-45796000.0,-1046124105.7772971,-434363725.33045274,44464000.0,-2682000.0,-2763000.0,41782000.0,10936000.0,52718000.0,-10929000.0,41789000,118022468.97815126,41789000,41789000
16289,UFPT,2023,2023-12-31,400072000.0,-287847000.0,112225000.0,-50889000.0,-50889000.0,-1046124105.7772971,-434363725.33045274,61336000.0,-3762000.0,-3645000.0,57574000.0,-3672000.0,53902000.0,-8978000.0,44924000,118022468.97815126,44924000,44924000
16294,UG,2019,2019-12-31,13599084.0,-5657353.0,7941731.0,-2545766.0,-2148375.0,-397391.0,-434363725.33045274,5395965.0,203329.0,-118490421.49102229,5599294.0,431076.0,6030370.0,-1268659.0,4761711,118022468.97815126,4761711,4761711
16295,UG,2020,2020-12-31,10986081.0,-4872335.0,6113746.0,-2477576.0,-915957802.0611697,-451208.0,-434363725.33045274,3636170.0,226245.0,-118490421.49102229,3862415.0,298585.0,4161000.0,-856022.0,3304978,118022468.97815126,3304978,3304978
16296,UG,2021,2021-12-31,13929629.0,-5747931.0,8181698.0,-2514612.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,5667086.0,233857.0,-118490421.49102229,5900943.0,-23018.0,5877925.0,-1219383.0,4658542,118022468.97815126,4658542,4658542
16297,UG,2022,2022-12-31,12698503.0,-5996376.0,6702127.0,-2664897.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,4037230.0,236695.0,-118490421.49102229,4273925.0,-1046245.0,3227680.0,-658168.0,2569512,118022468.97815126,2569512,2569512
16298,UG,2023,2023-12-31,10885154.0,-5479566.0,5405588.0,-2542556.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,2863032.0,306651.0,-118490421.49102229,3169683.0,81095.0,3250778.0,-669408.0,2581370,118022468.97815126,2581370,2581370
16309,UHS,2019,2019-12-31,11378259000.0,-5588893000.0,5789366000.0,-4573458000.0,-1251346000.0,-1046124105.7772971,-490392000.0,1215908000.0,-149571000.0,-162733000.0,1066337000.0,-113345135.4520958,1066337000.0,-238794000.0,827543000,118022468.97815126,814854000,814854000
16310,UHS,2020,2020-12-31,11558897000.0,-5613097000.0,5945800000.0,-4587446000.0,-1288132000.0,-1046124105.7772971,-510493000.0,1358354000.0,-106271000.0,-106285000.0,1252083000.0,-113345135.4520958,1252083000.0,-299293000.0,952790000,118022468.97815126,943953000,943953000
16311,UHS,2021,2021-12-31,12642117000.0,-6163944000.0,6478173000.0,-5115079000.0,-1427134000.0,-1046124105.7772971,-533213000.0,1363094000.0,-69781000.0,-83672000.0,1293313000.0,-113345135.4520958,1293313000.0,-305681000.0,987632000,118022468.97815126,991590000,991590000
16312,UHS,2022,2022-12-31,13399370000.0,-6762256000.0,6637114000.0,-5633559000.0,-1474339000.0,-1046124105.7772971,-581861000.0,1003555000.0,-137295000.0,-126889000.0,866260000.0,-113345135.4520958,866260000.0,-209278000.0,656982000,118022468.97815126,675609000,675609000
16313,UHS,2023,2023-12-31,14281976000.0,-7107484000.0,7174492000.0,-5999111000.0,-1532828000.0,-1046124105.7772971,-568041000.0,1175381000.0,-234955000.0,-206674000.0,940426000.0,-113345135.4520958,940426000.0,-221119000.0,719307000,118022468.97815126,717795000,717795000
16319,UIS,2019,2019-12-31,2222800000.0,-1688800000.0,534000000.0,-396100000.0,-364800000.0,-31300000.0,-434363725.33045274,137900000.0,-198500000.0,-62100000.0,-60600000.0,-113345135.4520958,-60600000.0,-27700000.0,-88300000,75000000.0,-17200000,-17200000
16320,UIS,2020,2020-12-31,2026300000.0,-1543300000.0,483000000.0,-396000000.0,-369400000.0,-26600000.0,-434363725.33045274,87000000.0,-358800000.0,-29200000.0,-271800000.0,-113345135.4520958,-271800000.0,-45400000.0,-317200000,1068400000.0,750700000,750700000
16321,UIS,2021,2021-12-31,2054400000.0,-1482400000.0,572000000.0,-418000000.0,-389500000.0,-28500000.0,-434363725.33045274,154000000.0,-615700000.0,-35400000.0,-461700000.0,-113345135.4520958,-461700000.0,11900000.0,-449800000,118022468.97815126,-448500000,-448500000
16322,UIS,2022,2022-12-31,1979900000.0,-1450300000.0,529600000.0,-477400000.0,-453200000.0,-24200000.0,-434363725.33045274,52200000.0,-114800000.0,-32400000.0,-62600000.0,-113345135.4520958,-62600000.0,-42300000.0,-104900000,118022468.97815126,-106000000,-106000000
16323,UIS,2023,2023-12-31,2015400000.0,-1464100000.0,551300000.0,-474400000.0,-450300000.0,-24100000.0,-434363725.33045274,76900000.0,-424700000.0,-30800000.0,-347800000.0,-113345135.4520958,-347800000.0,-79300000.0,-427100000,118022468.97815126,-430700000,-430700000
